verbatimScientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year
Anopheles (Anopheles) pseudopunctipennis,23.061389,-109.708055,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.792222,-100.302778,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.191667,-100.324444,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.126944,-100.022222,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.063056,-98.744444,0.0,2009
Anopheles (Anopheles) pseudopunctipennis,21.073056,-100.163333,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,18.731389,-100.2975,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,15.787222,-96.460278,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,19.204167,-100.298611,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.951111,-96.677778,100.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.247222,-100.270833,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,16.663889,-96.126389,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,26.501111,-100.427222,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,16.761111,-97.988889,100.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.854444,-99.046389,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.560278,-100.311111,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.679722,-99.978611,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.859444,-102.664444,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,26.498611,-99.522222,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,16.005556,-96.680833,100.0,2010
Anopheles (Anopheles) pseudopunctipennis,27.617222,-113.4175,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.173333,-100.287778,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.637222,-99.977222,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,18.891667,-100.233333,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.045,-100.283889,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.522778,-98.790555,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.115833,-98.572778,0.0,2009
Anopheles (Anopheles) pseudopunctipennis,16.891667,-92.370833,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.117222,-100.306944,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.198889,-100.201111,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.880278,-102.616111,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.126389,-98.455,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,19.180278,-100.356667,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,16.654167,-95.909722,100.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.792222,-100.302778,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,20.728611,-105.154444,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.613333,-105.231111,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.503611,-88.305278,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.1375,-100.298889,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.639722,-98.921111,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,21.875556,-102.675278,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.795,-99.467222,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.012778,-100.141389,0.0,2004
Anopheles (Anopheles) pseudopunctipennis,21.066944,-98.481389,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,27.338889,-112.266944,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.974722,-99.303055,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.143333,-100.343055,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.960833,-99.590555,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.273611,-102.983611,90.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.157778,-98.521667,0.0,2009
Anopheles (Anopheles) pseudopunctipennis,20.995556,-99.703055,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.842222,-102.760278,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,17.025833,-97.929167,100.0,2009
Anopheles (Anopheles) pseudopunctipennis,20.994444,-99.862778,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.191667,-100.3625,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,25.186944,-99.826389,50.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.6825,-99.119444,90.0,2008
Anopheles (Anopheles) pseudopunctipennis,15.895556,-96.673889,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,23.833333,-100.073055,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.731389,-88.495,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.206667,-100.311111,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.828889,-99.024167,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.851667,-102.748889,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,16.338056,-92.563889,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.186667,-98.599722,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,18.760833,-99.121111,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.131111,-100.356667,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,26.310556,-99.538889,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.099722,-100.2875,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.467222,-100.323611,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.978333,-102.675555,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.883611,-99.063055,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.072778,-100.255,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.808056,-98.970278,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.852778,-102.707778,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,18.836389,-99.578611,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,20.720278,-103.391944,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.851667,-102.748889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.788889,-102.796944,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.355833,-101.933333,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.8125,-99.005,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.194167,-99.006389,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,18.92,-100.298333,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.116667,-98.427222,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.775,-102.788055,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,15.867222,-96.3675,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.199167,-100.279167,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.160278,-100.213055,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,23.736111,-99.146111,60.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.877778,-96.685278,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.873333,-102.686667,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,16.388889,-98.109722,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,21.973333,-102.659444,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.800833,-98.9575,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,16.005556,-96.680833,100.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.867222,-102.680555,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,17.025833,-97.929167,100.0,2008
Anopheles (Anopheles) pseudopunctipennis,17.360556,-99.467222,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.898611,-96.691111,100.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.171667,-98.486667,0.0,2009
Anopheles (Anopheles) pseudopunctipennis,20.573611,-98.030555,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,19.178611,-100.278611,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.178889,-100.267222,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.0525,-98.507778,80.0,2009
Anopheles (Anopheles) pseudopunctipennis,18.694444,-100.368333,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.398611,-100.309722,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.94,-99.181111,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,25.914444,-100.713611,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.076389,-100.399167,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.859444,-102.664444,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.873333,-102.686667,80.0,2012
Anopheles (Anopheles) pseudopunctipennis,16.782778,-97.584167,100.0,2009
Anopheles (Anopheles) pseudopunctipennis,18.614722,-99.933611,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.603333,-98.905555,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,18.446667,-88.530555,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,22.245,-100.655278,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.775,-102.788055,80.0,2012
Anopheles (Anopheles) pseudopunctipennis,20.884722,-98.49,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.851667,-102.748889,80.0,2012
Anopheles (Anopheles) pseudopunctipennis,20.685278,-98.812222,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.981389,-99.345278,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.907778,-96.649722,100.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.8025,-99.557778,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,19.051944,-100.268055,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.665556,-98.931667,0.0,2009
Anopheles (Anopheles) pseudopunctipennis,21.2125,-100.179167,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.071667,-100.238333,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,26.200833,-112.048333,60.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.0525,-98.507778,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,16.782778,-97.584167,100.0,2007
Anopheles (Anopheles) pseudopunctipennis,25.590278,-100.001111,50.0,2008
Anopheles (Anopheles) pseudopunctipennis,18.656667,-99.944167,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,20.843333,-99.084444,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.898611,-96.691111,100.0,2008
Anopheles (Anopheles) pseudopunctipennis,18.948333,-99.494722,90.0,2012
Anopheles (Anopheles) pseudopunctipennis,21.923333,-102.705,80.0,2009
Anopheles (Anopheles) pseudopunctipennis,19.094444,-100.3025,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.624167,-100.278055,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.948333,-99.494722,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.895556,-96.673889,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.140556,-100.27,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.776111,-102.805278,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.246667,-100.295833,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.158889,-98.9025,80.0,2012
Anopheles (Anopheles) pseudopunctipennis,21.846111,-102.718333,80.0,2009
Anopheles (Anopheles) pseudopunctipennis,21.078333,-99.830278,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.074167,-98.869722,0.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.156944,-100.271667,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.078333,-99.830278,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,18.811667,-98.954722,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.496111,-88.478889,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.157778,-98.521667,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,24.26,-110.179167,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.819444,-99.13,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,18.776389,-100.428055,90.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.165278,-98.665555,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,16.025,-95.665278,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,15.907222,-96.686111,100.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.878889,-96.486667,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,15.838611,-96.523889,100.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.951389,-98.525278,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.021389,-100.264722,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,19.178333,-100.298055,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,16.011111,-96.636667,100.0,2010
Anopheles (Anopheles) pseudopunctipennis,19.077778,-100.302778,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,16.818889,-97.566111,100.0,2008
Anopheles (Anopheles) pseudopunctipennis,16.479167,-94.351667,100.0,2009
Anopheles (Anopheles) pseudopunctipennis,15.982222,-96.679444,100.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.859444,-102.664444,80.0,2012
Anopheles (Anopheles) pseudopunctipennis,16.818611,-97.593055,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,17.068611,-92.476389,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.745833,-103.433889,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.613333,-105.231111,0.0,2008
Anopheles (Anopheles) pseudopunctipennis,18.790833,-100.377222,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.954444,-99.898333,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.701389,-98.931944,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.902222,-98.448889,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,15.876667,-96.691111,100.0,2012
Anopheles (Anopheles) pseudopunctipennis,18.790556,-99.460555,0.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.027778,-99.518055,0.0,2012
Anopheles (Anopheles) pseudopunctipennis,21.126667,-98.419722,0.0,2009
Anopheles (Anopheles) pseudopunctipennis,21.1425,-100.319167,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.271389,-100.264444,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.128056,-101.058055,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.088333,-100.174167,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.465278,-100.13,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.258333,-99.763611,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.017778,-101.256667,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.782222,-100.597778,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,20.821944,-100.830278,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.033333,-101.188889,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.373889,-99.780555,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.371944,-100.078333,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.439722,-100.2125,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.223056,-100.233889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.935833,-100.078333,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.211667,-99.87,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.258333,-99.763611,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.2325,-99.8025,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.043333,-100.642778,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.255,-99.976944,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.248333,-100.273889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.926667,-101.292222,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,21.6025,-100.172778,70.0,2007
Anopheles (Anopheles) pseudopunctipennis,20.920833,-101.216389,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.110556,-100.135555,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,21.537778,-100.153611,70.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.005,-100.793333,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.55,-100.321389,70.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.228056,-99.834722,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.056667,-100.155,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,20.749444,-100.661389,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.2325,-99.8025,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,20.770278,-100.611944,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,20.94,-100.956944,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,20.509444,-101.629444,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.171944,-100.871667,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.184167,-100.198333,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.247778,-100.007778,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.559444,-100.307222,70.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.206944,-100.288889,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.856389,-101.310833,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.232778,-101.7025,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.926667,-101.292222,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,21.2325,-99.8025,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.594167,-100.215833,70.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.375556,-100.094444,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.7925,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.668889,-100.383333,70.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.919167,-101.137222,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.230833,-100.250833,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.205556,-99.879722,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.185556,-99.873055,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,21.103611,-100.231389,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,20.870278,-101.516667,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.316944,-100.041389,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.220833,-100.931667,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.255,-99.976944,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.3675,-100.066667,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.119722,-101.680555,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.625833,-101.673889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.7925,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,20.949722,-100.791111,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.076667,-100.175278,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.373889,-99.780555,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.139167,-100.051667,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.067222,-100.801944,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,20.909167,-100.911389,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.136389,-100.058333,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.228056,-99.834722,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.130278,-100.016667,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.209167,-99.86,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,21.139167,-100.051667,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.222222,-99.924444,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,21.107778,-100.153333,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,20.915278,-100.743889,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.743889,-100.569444,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.2325,-99.8025,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.0725,-100.2225,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.299722,-100.055278,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,21.0725,-100.2225,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.529722,-100.144722,70.0,2002
Anopheles (Anopheles) pseudopunctipennis,20.026111,-100.788889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.035833,-100.374167,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.301111,-101.793889,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.240556,-100.319167,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.034444,-100.146111,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.149722,-101.6075,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.1425,-100.319167,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.130833,-100.101389,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.141389,-100.055555,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.131944,-100.031111,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.348056,-100.027222,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.281111,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,21.119722,-101.680555,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,21.479722,-100.206111,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.870278,-101.516667,80.0,2009
Anopheles (Anopheles) pseudopunctipennis,20.714167,-101.000555,80.0,2003
Anopheles (Anopheles) pseudopunctipennis,20.951111,-101.251944,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,20.392778,-101.191389,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,20.0325,-100.721389,80.0,2011
Anopheles (Anopheles) pseudopunctipennis,21.065,-101.337778,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.119722,-100.787222,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,21.244722,-100.157222,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,20.973333,-100.448889,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.057222,-100.240833,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.189722,-100.155278,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.261389,-99.929444,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.924444,-101.1325,80.0,2008
Anopheles (Anopheles) pseudopunctipennis,21.495278,-100.091111,70.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.130278,-100.016667,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.559444,-100.307222,70.0,2000
Anopheles (Anopheles) pseudopunctipennis,21.3675,-100.066667,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.495278,-100.091111,70.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.136944,-100.055833,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.213333,-100.178611,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,20.904722,-100.867222,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.848333,-101.237222,80.0,2009
Anopheles (Anopheles) pseudopunctipennis,20.952222,-100.921667,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.273611,-100.319167,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,21.0775,-100.159444,80.0,2007
Anopheles (Anopheles) pseudopunctipennis,21.129444,-100.890555,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.545556,-100.159444,70.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.479722,-100.206111,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.212222,-100.214444,80.0,2004
Anopheles (Anopheles) pseudopunctipennis,20.817778,-100.663055,80.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.053889,-100.271944,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.529722,-100.144722,70.0,2006
Anopheles (Anopheles) pseudopunctipennis,21.545556,-100.159444,70.0,2006
Anopheles (Anopheles) pseudopunctipennis,20.934444,-100.394722,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.119722,-100.787222,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,20.720278,-101.085278,80.0,2005
Anopheles (Anopheles) pseudopunctipennis,21.273611,-99.916944,80.0,2002
Anopheles (Anopheles) pseudopunctipennis,21.200556,-100.178333,80.0,2010
Anopheles (Anopheles) pseudopunctipennis,27.441633,-100.397033,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,27.454417,-100.24235,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,23.680833,-100.195867,70.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.499533,-100.19055,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.934533,-100.3616,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.458083,-100.16225,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.597633,-99.9982,50.0,2002
Anopheles (Anopheles) pseudopunctipennis,25.49325,-100.18755,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,24.790889,-99.528972,50.0,2005
Anopheles (Anopheles) pseudopunctipennis,25.176389,-97.947778,50.0,2004
Anopheles (Anopheles) pseudopunctipennis,26.513,-100.173033,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.815333,-100.151783,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.800333,-100.276111,50.0,2005
Anopheles (Anopheles) pseudopunctipennis,25.650983,-100.448717,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.964033,-100.014083,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.802583,-100.293483,50.0,2005
Anopheles (Anopheles) pseudopunctipennis,25.3675,-100.435278,50.0,2006
Anopheles (Anopheles) pseudopunctipennis,25.602556,-97.453722,50.0,2003
Anopheles (Anopheles) pseudopunctipennis,26.485983,-100.222583,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,26.084883,-99.621683,50.0,2002
Anopheles (Anopheles) pseudopunctipennis,26.483111,-100.220556,50.0,2006
Anopheles (Anopheles) pseudopunctipennis,25.385889,-99.92675,50.0,2006
Anopheles (Anopheles) pseudopunctipennis,25.693917,-99.621833,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,25.872983,-100.069817,50.0,2002
Anopheles (Anopheles) pseudopunctipennis,25.561883,-100.123433,50.0,2001
Anopheles (Anopheles) pseudopunctipennis,27.022333,-100.497233,50.0,2002
Anopheles (Anopheles) pseudopunctipennis,25.855806,-97.468167,50.0,2003
Anopheles (Anopheles) pseudopunctipennis,25.785133,-100.2921,50.0,2001
