verbatimScientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year
Anopheles albimanus,18.5,-88.31,0.0,2013
Anopheles albimanus,15.39,-92.17,0.0,2018
Anopheles albimanus,18.51,-88.32,0.0,2013
Anopheles albimanus,18.5,-88.31,0.0,2013
Anopheles albimanus,18.5,-88.31,0.0,2013
Anopheles albimanus,18.41,-92.65,0.0,2015
Anopheles albimanus,18.41,-92.65,0.0,2015
Anopheles albimanus,18.41,-92.65,0.0,2015
Anopheles albimanus,18.41,-92.65,0.0,2015
Anopheles albimanus,18.41,-92.65,0.0,2015
Anopheles (Nyssorhynchus) albimanus,15.258333,-92.858333,100.0,2002
Anopheles (Nyssorhynchus) albimanus,17.988889,-102.346305,90.0,2007
Anopheles (Nyssorhynchus) albimanus,18.899194,-100.735889,90.0,2007
Anopheles (Nyssorhynchus) albimanus,19.534194,-104.519611,90.0,2007
Anopheles (Nyssorhynchus) albimanus,22.532972,-105.729194,80.0,2007
Anopheles (Nyssorhynchus) albimanus,19.073583,-102.402278,90.0,2007
Anopheles (Nyssorhynchus) albimanus,21.627778,-105.285333,80.0,2008
Anopheles (Nyssorhynchus) albimanus,22.530306,-105.447361,80.0,2007
Anopheles (Nyssorhynchus) albimanus,19.491833,-87.996417,0.0,2016
Anopheles (Nyssorhynchus) albimanus,15.575,-93.191667,100.0,2002
Anopheles (Nyssorhynchus) albimanus,15.195278,-92.883333,100.0,2007
Anopheles (Nyssorhynchus) albimanus,18.027722,-102.201139,90.0,2007
Anopheles (Nyssorhynchus) albimanus,18.930056,-104.066389,90.0,2008
Anopheles (Nyssorhynchus) albimanus,19.221611,-104.685833,90.0,2007
Anopheles (Nyssorhynchus) albimanus,15.198611,-92.686111,100.0,2007
Anopheles (Nyssorhynchus) albimanus,15.195278,-92.883333,100.0,2006
Anopheles (Nyssorhynchus) albimanus,19.49625,-87.993028,0.0,2016
Anopheles (Nyssorhynchus) albimanus,18.927861,-104.066,90.0,2007
Anopheles (Nyssorhynchus) albimanus,18.803861,-89.376583,0.0,2016
Anopheles (Nyssorhynchus) albimanus,15.158333,-92.718611,100.0,2006
Anopheles (Nyssorhynchus) albimanus,15.195278,-92.883333,100.0,2007
Anopheles (Nyssorhynchus) albimanus,18.588611,-89.417778,0.0,2016
Anopheles (Nyssorhynchus) albimanus,21.627778,-105.285333,80.0,2008
Anopheles (Nyssorhynchus) albimanus,19.491833,-87.996417,0.0,2016
Anopheles (Nyssorhynchus) albimanus,25.973861,-109.303278,60.0,2007
Anopheles (Nyssorhynchus) albimanus,19.055417,-102.264444,90.0,2008
Anopheles (Nyssorhynchus) albimanus,15.198611,-92.686111,100.0,2006
Anopheles (Nyssorhynchus) albimanus,25.093722,-107.693389,50.0,2008
Anopheles (Nyssorhynchus) albimanus,15.541667,-93.191667,100.0,2002
Anopheles (Nyssorhynchus) albimanus,19.162778,-88.102778,0.0,2016
Anopheles (Nyssorhynchus) albimanus,15.198611,-92.686111,100.0,2006
Anopheles (Nyssorhynchus) albimanus,21.530583,-105.285333,80.0,2008
Anopheles (Nyssorhynchus) albimanus,21.573833,-88.159778,0.0,2016
Anopheles (Nyssorhynchus) albimanus,19.308389,-104.815861,90.0,2008
Anopheles (Nyssorhynchus) albimanus,15.158333,-92.718611,100.0,2006
Anopheles (Nyssorhynchus) albimanus,20.70875,-90.450472,0.0,2016
Anopheles (Nyssorhynchus) albimanus,19.231028,-103.715944,90.0,2007
