gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4168709029,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,46bad0ed95e7b403c090245d832edf15,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Nueva Victoria,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,15.035556,-92.475833,110,,7.5,7.5,0,0,1990-01-01/2003-12-31,,,,1650361,1650361,MATERIAL_CITATION,CRISP-INSP,CRISP-INSP,CIP-AN676,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; AOB; DGLC; JAAM; MMR; JLAR,,,2024-01-24T19:30:32.931Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
4168709022,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,bf1e73bcae33542c77fc020840d3a2e1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Benemérito de las Américas,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,16.471111,-90.6425,100,,70,70,0,0,2002-04-22/2002-08-09,,,2002,1650361,1650361,PRESERVED_SPECIMEN,CRISP-INSP,CRISP-INSP,CIP-AN235,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; AZA; RAMV,,,2024-01-24T19:30:31.494Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168709020,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,af2eacd8529db527c0ad8c49782f3bb6,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Tapachula de Córdova y Ordoñez,Chiapas,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,14.908056,-92.260555,110,,85,85,0,0,1987-01-01/1988-12-31,,,,1650361,1650361,PRESERVED_SPECIMEN,CRISP-INSP,CRISP-INSP,CIP-AN45,,DS,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),DS; DRR; RCW,,,2024-01-24T19:30:32.967Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168709017,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,47886b55e748ce76c8029e07b533b135,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Lázaro Cárdenas,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,15.043056,-92.538055,110,,5,5,0,0,1990-01-01/2003-12-31,,,,1650361,1650361,MATERIAL_CITATION,CRISP-INSP,CRISP-INSP,CIP-AN560,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; AOB; DGLC; JAAM; MMR; JLAR,,,2024-01-24T19:30:32.870Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
4168709016,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,56283f533970570e8f98070378411f5d,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Salvación,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,15.144444,-92.702778,100,,6,6,0,0,1990-01-01/2003-12-31,,,,1650361,1650361,MATERIAL_CITATION,CRISP-INSP,CRISP-INSP,CIP-AN661,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; AOB; DGLC; JAAM; MMR; JLAR,,,2024-01-24T19:30:32.429Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
4168709015,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,4b1ae2f1721830f992c299c6004ff321,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,El Gancho,Chiapas,PRESENT,53,ff90b050-c256-11db-b71b-b8a03c50a862,14.575,-92.225,110,,5,5,0,0,2002-04-22/2002-08-09,,,2002,1650361,1650361,PRESERVED_SPECIMEN,CRISP-INSP,CRISP-INSP,CIP-AN385,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; RAMV; JLAR,,,2024-01-24T19:30:32.177Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168709014,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,c5cb647734a642993d52b5c48fcc5986,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Nueva Independencia,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,14.614722,-92.260555,110,,11.5,11.5,0,0,2001-10-01/2002-03-31,,,,1650361,1650361,PRESERVED_SPECIMEN,CRISP-INSP,CRISP-INSP,CIP-AN300,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),RRD,,,2024-01-24T19:30:32.270Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168709013,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,029d5af06a4ae1d6776e7bfdb96ecacb,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Tutuán,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,15.436944,-93.094167,100,,2.5,2.5,0,0,1990-01-01/2003-12-31,,,,1650361,1650361,MATERIAL_CITATION,CRISP-INSP,CRISP-INSP,CIP-AN489,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; AOB; DGLC; JAAM; MMR; JLAR,,,2024-01-24T19:30:32.949Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
4168709011,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,03b85a73f930e1945c50bfe7efda8756,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,El Herradero,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,14.590556,-92.2825,110,,0,0,0,0,1990-01-01/2003-12-31,,,,1650361,1650361,MATERIAL_CITATION,CRISP-INSP,CRISP-INSP,CIP-AN554,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; AOB; DGLC; JAAM; MMR; JLAR,,,2024-01-24T19:30:31.349Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
4168709010,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,36afb5c9e6d7911e9c625a794b447d68,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles albimanus,,SPECIES,"Anopheles albimanus Wiedemann, 1820",Anopheles (Nyssorhynchus) albimanus,"Wiedemann, 1820",MX,Río Arriba,Chiapas,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,15.151389,-92.720555,100,,5,5,0,0,1990-01-01/2003-12-31,,,,1650361,1650361,MATERIAL_CITATION,CRISP-INSP,CRISP-INSP,CIP-AN585,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; AOB; DGLC; JAAM; MMR; JLAR,,,2024-01-24T19:30:31.641Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_MATCH_NONE
