fid,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation,X,Y
"414",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"415",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"416",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"417",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"418",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"419",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"420",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"421",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"422",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"423",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"424",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"425",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"426",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"427",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"428",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"429",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"430",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"431",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"432",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"433",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"434",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"435",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"436",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"437",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"438",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"439",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"440",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"441",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"442",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"443",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"444",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"445",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"446",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"447",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"448",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"449",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"450",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"451",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"452",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"453",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"454",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"455",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"456",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"457",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"458",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"459",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"460",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"461",25.86431,10.14716,63.32111,188.36444,33.23171,17.20679,16.02492,27.62516,23.63417,1351.94141,199.1855,33.35601,54.1928,508.70779,112.03265,13,-88.269194,18.575694
"462",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"463",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"464",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"465",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"466",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"467",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"468",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"469",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"470",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"471",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"472",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"473",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"474",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"475",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"476",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"477",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"478",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"479",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"480",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"481",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"482",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"483",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"484",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"485",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"486",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"487",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"488",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"489",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"490",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"491",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"492",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"493",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"494",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"495",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"496",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"497",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"498",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"499",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"500",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"501",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"502",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"503",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"504",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"505",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"506",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"507",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"508",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"509",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"510",25.85698,10.28625,63.41419,189.40009,33.33559,17.11485,16.22074,27.63273,23.61654,1348.51636,201.2142,32.0929,54.89564,520.45679,109.44781,18,-88.349722,18.50475
"511",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"512",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"513",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"514",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"515",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"516",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"517",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"518",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"519",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"520",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"521",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"522",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"523",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"524",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"525",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"526",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"527",24.47305,13.4784,68.42767,180.35948,34.13996,14.44267,19.69729,26.25301,22.14259,1037.0448,181.22771,22.78294,60.91249,446.98181,83.81409,206.5,-89.306944,18.45
"528",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"529",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"530",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"531",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"532",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"533",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"534",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"535",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"536",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"537",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"538",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"539",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"540",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"541",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"542",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"543",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"544",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"545",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"546",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"547",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"548",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"549",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"550",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"551",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"552",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"553",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"554",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"555",25.86673,10.27351,63.38284,189.29977,33.341,17.13233,16.20867,27.64108,23.62652,1351.73938,201.3582,32.2355,54.85102,521.65948,109.70586,21.5,-88.348833,18.492028
"556",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"557",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"558",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"559",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"560",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"561",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"562",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"563",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
"564",25.90304,10.04656,63.15797,187.85928,33.21051,17.30348,15.90703,27.65712,23.67533,1359.53796,200.04871,33.75452,53.94769,509.24219,112.96967,17,-88.256944,18.567222
