fid,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation,X,Y
"704",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"705",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"706",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"707",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"708",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"709",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"710",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"711",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"712",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"713",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"714",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"715",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"716",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"717",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"718",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"719",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"720",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"721",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"722",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"723",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"724",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"725",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"726",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"727",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"728",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"729",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"730",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"731",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"732",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"733",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"734",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"735",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"736",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"737",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"738",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"739",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"740",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"741",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"742",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"743",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"744",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"745",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"746",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"747",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"748",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"749",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"750",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"751",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"752",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"753",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"754",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"755",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"756",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"757",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"758",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"759",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"760",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"761",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"762",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"763",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"764",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"765",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"766",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"767",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"768",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"769",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"770",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"771",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"772",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"773",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"774",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"775",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"776",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"777",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"778",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"779",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"780",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"781",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"782",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"783",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"784",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"785",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"786",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"787",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"788",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"789",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"790",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"791",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"792",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"793",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"794",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"795",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"796",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"797",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"798",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"799",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"800",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"801",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"802",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"803",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"804",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"805",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"806",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"807",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"808",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"809",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"810",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"811",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"812",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"813",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"814",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"815",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"816",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"817",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"818",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"819",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"820",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"821",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"822",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"823",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"824",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"825",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"826",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"827",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"828",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"829",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"830",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"831",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"832",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"833",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"834",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"835",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"836",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"837",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"838",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"839",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"840",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"841",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"842",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"843",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"844",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"845",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"846",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"847",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"848",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"849",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"850",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"851",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"852",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"853",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
"854",24.63605,13.68696,66.36687,196.57825,34.92774,14.30456,20.62318,26.60981,22.06752,1081.6908,198.7908,27.37313,61.8546,452.36441,86.21571,268,-89.480278,18.340278
