verbatimScientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation
Anopheles (Anopheles) pseudopunctipennis,21.7975,-100.736111,70.0,1957,18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5
Anopheles (Anopheles) pseudopunctipennis,16.994722,-92.891111,90.0,1957,20.84115,11.84907,64.30683,180.435,30.23613,11.8103,18.42583,22.55622,18.61129,1245.56335,253.9787,12.62933,89.49904,641.80249,53.08213,1176.0
Anopheles (Anopheles) pseudopunctipennis,22.616389,-102.765833,70.0,1957,16.04812,16.8323,63.48405,303.72092,29.03995,2.52572,26.51423,19.4505,12.71264,452.66299,106.9008,2.3397,95.43526,270.59549,16.17019,2122.0
Anopheles (Anopheles) pseudopunctipennis,17.470833,-91.426389,90.0,1941,26.59944,10.97046,57.99152,225.21289,36.70871,17.79135,18.91736,28.82768,23.87278,2090.4834,370.3028,69.6257,53.05319,810.3233,226.67499,23.0
Anopheles (Anopheles) pseudopunctipennis,29.156944,-104.5725,60.0,1942,18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209.0
Anopheles (Anopheles) pseudopunctipennis,17.067778,-96.72,100.0,1941,20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571.0
Anopheles (Anopheles) pseudopunctipennis,29.156944,-104.5725,60.0,1940,18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209.0
Anopheles (Anopheles) pseudopunctipennis,21.957778,-99.392222,70.0,1948,23.46424,12.58822,53.77039,382.35178,34.58309,11.17202,23.41107,27.39947,18.99913,1361.10925,276.87631,17.71845,89.82446,751.99261,64.3274,392.0
Anopheles (Anopheles) pseudopunctipennis,19.199167,-96.137778,80.0,1956,24.92432,10.06982,56.59388,248.90327,33.3154,15.52227,17.79313,27.40981,22.08607,1184.32178,286.32629,8.86341,107.15026,762.93988,29.34217,12.0
Anopheles (Anopheles) pseudopunctipennis,18.343611,-99.539167,90.0,1938,25.29157,15.33057,65.65123,208.85112,37.28742,13.93588,23.35154,27.81353,22.88531,923.73828,200.46069,2.39603,112.23096,584.82361,8.65833,743.5
Anopheles (Anopheles) pseudopunctipennis,27.581389,-109.928333,60.0,1940,23.97026,16.90026,55.91038,561.94171,38.52288,8.29548,30.2274,30.66513,17.96223,395.65839,108.0575,0.78757,107.19814,271.73917,9.02142,38.0
Anopheles (Anopheles) pseudopunctipennis,25.671111,-100.308333,50.0,1941,21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527.0
Anopheles (Anopheles) pseudopunctipennis,22.533333,-99.219444,70.0,1957,23.58199,13.09334,54.96469,394.68823,34.84663,11.02526,23.82137,27.55963,18.94783,1177.00159,245.34621,16.53858,88.74722,620.57642,56.27809,260.0
Anopheles (Anopheles) pseudopunctipennis,16.086389,-93.755,100.0,1959,28.09557,11.31153,72.1722,107.62321,35.51994,19.84696,15.67298,29.23848,26.98132,1568.4823,315.34219,2.10666,101.80456,885.89404,21.79712,51.5
Anopheles (Anopheles) pseudopunctipennis,21.909167,-100.884444,70.0,1957,17.78081,16.58955,64.41906,274.17499,30.67279,4.92025,25.75254,20.67916,14.62637,375.91101,65.91206,7.75124,69.90992,182.75348,24.84493,1811.0
Anopheles (Anopheles) pseudopunctipennis,23.562222,-105.836389,70.0,1956,15.95342,11.95993,62.08014,259.19617,24.98192,5.71661,19.26531,18.67357,13.15453,1298.77307,318.36301,8.93474,96.3614,796.78931,34.55855,1925.0
Anopheles (Anopheles) pseudopunctipennis,21.7975,-100.736111,70.0,1957,18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5
Anopheles (Anopheles) pseudopunctipennis,21.931944,-99.996667,70.0,1957,21.47524,15.05283,58.56435,347.20667,34.15822,8.45516,25.70306,25.17082,17.42752,478.93411,90.14544,8.47817,71.7765,233.53789,28.33716,993.0
Anopheles (Anopheles) pseudopunctipennis,18.600833,-98.465,90.0,1959,21.93201,16.15876,70.33105,187.85663,33.49813,10.52285,22.97528,24.00169,19.71355,700.29919,154.3262,1.77847,102.97648,414.336,11.26235,1295.0
Anopheles (Anopheles) pseudopunctipennis,17.067778,-96.72,100.0,1942,20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571.0
Anopheles (Anopheles) pseudopunctipennis,18.854444,-99.227222,90.0,1956,21.89412,15.27147,67.1535,195.71741,33.43405,10.69291,22.74114,24.17133,19.62477,957.93964,206.1369,3.78585,110.04548,592.24292,11.87821,1275.5
Anopheles (Anopheles) pseudopunctipennis,16.706944,-93.013889,100.0,1938,26.01445,13.21652,62.72309,204.03151,36.49369,15.42247,21.07122,28.14417,23.54254,1068.11072,237.2795,5.51071,101.0362,598.71228,24.92511,408.5
Anopheles (Anopheles) pseudopunctipennis,17.318056,-96.493055,90.0,1948,17.39664,12.34691,63.74918,172.71881,27.27142,7.90347,19.36795,19.36151,15.37379,894.61859,170.164,7.22606,87.26587,478.09711,49.16679,1796.5
Anopheles (Anopheles) pseudopunctipennis,22.232222,-102.055833,70.0,1955,16.51456,16.93901,63.51636,304.11453,29.63304,2.9643,26.66874,19.86229,13.07088,431.81766,101.8974,3.34937,94.95229,256.33063,18.41554,2076.5
Anopheles (Anopheles) pseudopunctipennis,21.981944,-99.009722,70.0,1938,24.60179,12.04421,52.92228,393.28162,35.31138,12.55308,22.7583,28.60874,20.01316,1209.92725,244.0361,20.32182,82.6332,622.1825,70.75883,80.0
Anopheles (Anopheles) pseudopunctipennis,17.330556,-96.487222,90.0,1942,16.60518,12.2001,65.8013,158.71568,26.27312,7.7323,18.54082,18.58377,14.79607,915.69202,172.2258,8.09356,87.15936,480.63672,46.07384,2001.0
Anopheles (Anopheles) pseudopunctipennis,15.761111,-96.453055,100.0,1957,25.76153,13.7846,72.9657,118.56153,34.49984,15.60795,18.89189,26.79875,24.50366,1111.98804,267.50891,2.66569,111.30848,665.52722,14.67906,145.5
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,25.671111,-100.308333,50.0,1933,21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527.0
Anopheles (Anopheles) pseudopunctipennis,18.315,-100.283889,90.0,1947,27.03107,15.04136,61.50889,226.93268,40.04233,15.58838,24.45395,30.08373,24.77677,1137.52625,259.51199,2.56956,116.85113,741.82251,8.08713,387.0
Anopheles (Anopheles) pseudopunctipennis,23.061389,-109.708055,80.0,1941,23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5
Anopheles (Anopheles) pseudopunctipennis,15.262222,-92.415,100.0,1945,23.63995,12.70646,74.80838,98.35713,31.92089,14.93554,16.98535,24.59493,22.47191,3464.00464,669.99323,16.45279,87.46095,1733.49194,120.50124,818.5
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,20.676389,-103.346111,80.0,1939,19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552.0
Anopheles (Anopheles) pseudopunctipennis,21.878889,-102.3,80.0,1941,17.28797,17.51393,62.41611,327.51517,30.88347,2.82351,28.05996,20.88869,13.5699,506.7446,126.6958,2.76689,105.08558,321.63464,16.29011,1861.5
Anopheles (Anopheles) pseudopunctipennis,21.878889,-102.3,80.0,1941,17.28797,17.51393,62.41611,327.51517,30.88347,2.82351,28.05996,20.88869,13.5699,506.7446,126.6958,2.76689,105.08558,321.63464,16.29011,1861.5
Anopheles (Anopheles) pseudopunctipennis,17.067778,-96.72,100.0,1941,20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571.0
Anopheles (Anopheles) pseudopunctipennis,18.511389,-98.605278,90.0,1932,23.03105,16.5698,69.16638,204.27286,34.93057,10.97413,23.95644,25.30449,20.60814,701.92712,146.2005,1.52123,104.85496,414.93301,11.00813,1094.0
Anopheles (Anopheles) pseudopunctipennis,17.067778,-96.72,100.0,1942,20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571.0
Anopheles (Anopheles) pseudopunctipennis,21.7975,-100.736111,70.0,1957,18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5
Anopheles (Anopheles) pseudopunctipennis,22.448611,-105.419444,80.0,1958,25.40351,14.35967,61.94016,283.19907,35.61832,12.43519,23.18313,28.37765,22.23188,1163.20764,317.5831,0.89689,129.6393,903.28662,6.95474,14.0
Anopheles (Anopheles) pseudopunctipennis,17.470833,-91.426389,90.0,1941,26.59944,10.97046,57.99152,225.21289,36.70871,17.79135,18.91736,28.82768,23.87278,2090.4834,370.3028,69.6257,53.05319,810.3233,226.67499,23.0
Anopheles (Anopheles) pseudopunctipennis,19.243056,-103.730555,90.0,1956,24.86516,15.97085,70.05767,163.75334,35.57376,12.77704,22.79672,26.52021,23.11978,816.75305,188.5089,0.66301,114.5758,561.70099,5.06233,493.0
Anopheles (Anopheles) pseudopunctipennis,25.445278,-100.846667,50.0,1945,17.10439,13.35362,56.74025,384.07568,28.24948,4.71483,23.53465,21.51566,12.94931,331.54886,52.18154,8.13855,50.32608,139.62836,33.96874,1685.5
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,29.156944,-104.5725,60.0,1940,18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209.0
Anopheles (Anopheles) pseudopunctipennis,21.261111,-98.791667,70.0,1945,23.91392,11.53704,52.63349,384.94742,34.5129,12.59332,21.91958,27.88761,19.44564,1716.3761,356.96191,39.88345,72.11987,823.21222,134.99948,170.0
Anopheles (Anopheles) pseudopunctipennis,21.9175,-102.899167,80.0,1957,19.48771,18.93593,62.9489,331.95892,34.28925,4.20781,30.08144,23.18952,15.7442,557.35547,152.993,2.05315,111.33168,368.45996,13.9607,1532.0
Anopheles (Anopheles) pseudopunctipennis,21.7975,-100.736111,70.0,1957,18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5
Anopheles (Anopheles) pseudopunctipennis,25.793333,-108.992222,60.0,1926,24.90512,14.32594,54.94854,473.46002,37.35138,11.27982,26.07156,30.54303,19.85232,325.70435,83.69116,0.26196,106.24737,216.20258,4.7812,14.0
Anopheles (Anopheles) pseudopunctipennis,19.063889,-96.365278,80.0,1959,25.07268,11.20293,57.12427,249.07942,34.94025,15.32875,19.6115,27.62927,22.16941,1107.01331,288.0452,9.09505,109.20345,708.99969,31.95604,61.5
Anopheles (Anopheles) pseudopunctipennis,19.54,-96.9275,80.0,1933,17.46087,10.20844,61.58448,208.39217,25.71998,9.14367,16.57631,19.55102,15.03537,1607.27344,278.4519,49.27473,66.50056,724.10577,148.1497,1443.5
Anopheles (Anopheles) pseudopunctipennis,20.676389,-103.346111,80.0,1939,19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552.0
Anopheles (Anopheles) pseudopunctipennis,21.9175,-102.899167,80.0,1957,19.48771,18.93593,62.9489,331.95892,34.28925,4.20781,30.08144,23.18952,15.7442,557.35547,152.993,2.05315,111.33168,368.45996,13.9607,1532.0
Anopheles (Anopheles) pseudopunctipennis,29.156944,-104.5725,60.0,1940,18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209.0
Anopheles (Anopheles) pseudopunctipennis,18.834722,-100.897222,90.0,1958,25.10288,15.14332,63.23238,198.11377,37.70154,13.75286,23.94868,27.69195,23.0569,1094.60925,292.45291,2.01354,122.82944,762.7464,7.56155,758.0
Anopheles (Anopheles) pseudopunctipennis,23.843611,-104.240833,70.0,1938,17.44763,17.92725,61.5714,379.97595,31.66306,2.54686,29.1162,21.62111,13.22146,469.70035,109.3332,3.4704,102.10817,302.13589,15.38582,1747.5
Anopheles (Anopheles) pseudopunctipennis,21.878889,-102.3,80.0,1955,17.28797,17.51393,62.41611,327.51517,30.88347,2.82351,28.05996,20.88869,13.5699,506.7446,126.6958,2.76689,105.08558,321.63464,16.29011,1861.5
Anopheles (Anopheles) pseudopunctipennis,15.138889,-92.465833,100.0,1959,27.44125,13.0713,72.3909,103.10439,36.04391,17.98736,18.05655,28.54293,26.27372,3015.771,595.80988,7.98583,91.09536,1552.51575,55.24071,46.0
Anopheles (Anopheles) pseudopunctipennis,25.671111,-100.308333,50.0,1941,21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527.0
Anopheles (Anopheles) pseudopunctipennis,19.163889,-101.725833,90.0,1957,19.22216,14.86542,66.84412,161.21519,30.56213,8.32319,22.23894,20.952,17.40702,1231.30457,278.48221,3.12764,107.03179,762.22113,13.02598,1520.5
Anopheles (Anopheles) pseudopunctipennis,21.386111,-98.990278,70.0,1957,22.16463,11.78983,56.99944,328.61206,32.15839,11.47428,20.68411,25.45847,18.31347,1356.6864,295.44901,26.96053,81.43818,708.84888,86.40279,621.0
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,19.516667,-104.716944,90.0,1957,25.11242,15.23518,66.03209,196.43863,35.5701,12.49771,23.07239,27.08863,23.01807,1078.65503,277.86041,0.59687,121.08508,775.88123,5.87597,289.5
Anopheles (Anopheles) pseudopunctipennis,18.494444,-102.013055,90.0,1957,27.15802,12.97834,65.17008,152.18106,36.58594,16.67138,19.91456,28.72624,25.52238,645.3324,143.0213,0.26638,103.07186,405.1246,3.01882,277.0
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,19.426111,-102.061389,90.0,1951,17.84792,14.57051,66.78158,169.15851,28.79524,6.97708,21.81816,19.61548,15.91214,1386.31165,314.49481,4.91066,107.12647,862.7334,18.40243,1670.5
Anopheles (Anopheles) pseudopunctipennis,22.648611,-102.990278,70.0,1957,16.52397,17.45494,63.38658,319.98001,29.98607,2.4488,27.53727,20.08801,12.98352,465.3472,115.582,2.63071,97.08077,281.30038,14.99711,1994.5
Anopheles (Anopheles) pseudopunctipennis,28.005833,-109.815555,60.0,1940,23.93617,17.85113,56.6923,547.89209,39.10884,7.6211,31.48774,30.45434,18.03556,489.27789,143.60451,3.7914,114.78877,348.41861,14.88048,97.0
Anopheles (Anopheles) pseudopunctipennis,18.023889,-94.674167,90.0,1942,25.6854,9.58195,51.31679,254.20433,35.62447,16.95232,18.67215,28.3389,22.625,2076.92065,360.80551,25.5729,71.09041,975.89001,97.90011,41.0
Anopheles (Anopheles) pseudopunctipennis,22.192778,-102.02,70.0,1955,16.68881,17.24326,63.40559,313.12851,29.99868,2.8035,27.19518,20.12906,13.1471,425.64877,99.10858,3.07882,94.53961,252.01385,17.94282,2006.5
Anopheles (Anopheles) pseudopunctipennis,21.470278,-103.090833,80.0,1957,20.30698,19.39765,62.55982,343.28616,35.26905,4.26249,31.00656,24.09349,16.40208,686.06433,197.2074,2.08389,115.80456,469.61209,11.63046,1316.5
Anopheles (Anopheles) pseudopunctipennis,30.778056,-110.856389,70.0,1940,19.11559,18.67506,54.35396,643.3396,36.52813,2.1699,34.35823,27.10747,12.48864,474.56433,100.3309,5.11514,79.62849,260.03909,27.95961,847.5
Anopheles (Anopheles) pseudopunctipennis,22.192778,-102.02,70.0,1957,16.68881,17.24326,63.40559,313.12851,29.99868,2.8035,27.19518,20.12906,13.1471,425.64877,99.10858,3.07882,94.53961,252.01385,17.94282,2006.5
Anopheles (Anopheles) pseudopunctipennis,17.798611,-96.959722,90.0,1950,25.1006,14.59785,61.40382,252.98836,37.63741,13.86389,23.77352,27.97029,22.14052,698.27856,141.6378,6.42146,103.16969,420.45892,30.88145,609.0
Anopheles (Anopheles) pseudopunctipennis,25.793333,-108.992222,60.0,1939,24.90512,14.32594,54.94854,473.46002,37.35138,11.27982,26.07156,30.54303,19.85232,325.70435,83.69116,0.26196,106.24737,216.20258,4.7812,14.0
Anopheles (Anopheles) pseudopunctipennis,18.343611,-99.539167,90.0,1936,25.29157,15.33057,65.65123,208.85112,37.28742,13.93588,23.35154,27.81353,22.88531,923.73828,200.46069,2.39603,112.23096,584.82361,8.65833,743.5
Anopheles (Anopheles) pseudopunctipennis,23.061389,-109.708055,80.0,1938,23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5
Anopheles (Anopheles) pseudopunctipennis,21.237778,-98.815,70.0,1945,23.01422,11.73572,55.06702,356.39651,33.33199,12.02029,21.3117,26.64366,18.85936,1553.02478,324.0842,37.14589,74.41068,771.33679,117.06639,438.0
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,28.005833,-109.815555,60.0,1940,23.93617,17.85113,56.6923,547.89209,39.10884,7.6211,31.48774,30.45434,18.03556,489.27789,143.60451,3.7914,114.78877,348.41861,14.88048,97.0
Anopheles (Anopheles) pseudopunctipennis,22.771667,-102.575278,70.0,1943,14.62704,13.4642,60.70927,269.42853,25.80213,3.62397,22.17817,17.62465,11.72049,425.46326,85.46175,2.52087,89.04438,241.47838,16.72445,2459.0
Anopheles (Anopheles) pseudopunctipennis,23.843611,-104.240833,70.0,1938,17.44763,17.92725,61.5714,379.97595,31.66306,2.54686,29.1162,21.62111,13.22146,469.70035,109.3332,3.4704,102.10817,302.13589,15.38582,1747.5
Anopheles (Anopheles) pseudopunctipennis,25.879722,-97.504167,50.0,1959,22.53243,10.94302,42.01387,544.33264,34.75323,8.70702,26.04621,28.64207,16.89805,594.10962,78.49073,19.55833,40.87023,200.6936,82.32584,15.0
Anopheles (Anopheles) pseudopunctipennis,22.255278,-97.868611,70.0,1940,24.04219,9.25356,48.09765,371.60907,32.78974,13.55064,19.2391,27.89321,19.8869,1077.83496,296.5567,12.4643,93.14784,581.45367,59.70851,26.0
Anopheles (Anopheles) pseudopunctipennis,18.511389,-98.605278,90.0,1932,23.03105,16.5698,69.16638,204.27286,34.93057,10.97413,23.95644,25.30449,20.60814,701.92712,146.2005,1.52123,104.85496,414.93301,11.00813,1094.0
Anopheles (Anopheles) pseudopunctipennis,21.9175,-102.899167,80.0,1957,19.48771,18.93593,62.9489,331.95892,34.28925,4.20781,30.08144,23.18952,15.7442,557.35547,152.993,2.05315,111.33168,368.45996,13.9607,1532.0
Anopheles (Anopheles) pseudopunctipennis,25.671111,-100.308333,50.0,1941,21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527.0
Anopheles (Anopheles) pseudopunctipennis,21.864167,-102.913333,80.0,1957,19.44538,19.07115,62.93887,333.11411,34.32891,4.02784,30.30107,23.15856,15.68968,574.12976,158.0815,2.11021,112.20463,381.73627,14.26791,1512.0
Anopheles (Anopheles) pseudopunctipennis,16.077778,-97.559722,100.0,1957,26.60357,11.67451,65.47732,134.14639,34.64201,16.81216,17.82985,27.69825,25.14678,1162.23291,296.5885,1.05878,112.33147,719.29272,19.96151,38.0
Anopheles (Anopheles) pseudopunctipennis,21.957778,-99.392222,70.0,1933,23.46424,12.58822,53.77039,382.35178,34.58309,11.17202,23.41107,27.39947,18.99913,1361.10925,276.87631,17.71845,89.82446,751.99261,64.3274,392.0
Anopheles (Anopheles) pseudopunctipennis,31.739444,-106.486944,60.0,1940,17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133.0
Anopheles (Anopheles) pseudopunctipennis,18.356944,-102.289167,90.0,1957,22.4649,13.55181,64.56796,162.39461,32.04392,11.05548,20.98844,24.11982,20.71995,879.48224,196.6828,0.59063,103.43321,557.50861,5.33069,838.5
Anopheles (Anopheles) pseudopunctipennis,21.931944,-99.996667,70.0,1957,21.47524,15.05283,58.56435,347.20667,34.15822,8.45516,25.70306,25.17082,17.42752,478.93411,90.14544,8.47817,71.7765,233.53789,28.33716,993.0
Anopheles (Anopheles) pseudopunctipennis,17.525556,-99.264444,90.0,1956,18.3183,13.25109,72.76955,115.02564,27.31442,9.10475,18.20967,19.4738,16.984,1159.22668,254.3042,5.23497,106.89687,711.88892,21.46125,1869.5
Anopheles (Anopheles) pseudopunctipennis,29.323056,-110.540833,70.0,1960,22.02152,18.98779,55.72874,627.24268,38.63367,4.56185,34.07182,29.62552,15.37551,456.68231,123.6275,2.60816,110.23339,312.0614,16.37333,344.5
Anopheles (Anopheles) pseudopunctipennis,18.511389,-98.605278,90.0,1932,23.03105,16.5698,69.16638,204.27286,34.93057,10.97413,23.95644,25.30449,20.60814,701.92712,146.2005,1.52123,104.85496,414.93301,11.00813,1094.0
Anopheles (Anopheles) pseudopunctipennis,17.067778,-96.72,100.0,1942,20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571.0
Anopheles (Anopheles) pseudopunctipennis,21.410278,-103.1175,80.0,1957,20.76414,19.2457,62.39138,344.46921,35.62101,4.77428,30.84673,24.55704,16.83686,710.3916,203.78461,2.10619,115.68162,486.0748,10.92951,1241.0
Anopheles (Anopheles) pseudopunctipennis,29.156944,-104.5725,60.0,1942,18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209.0
Anopheles (Anopheles) pseudopunctipennis,25.671111,-100.308333,50.0,1945,21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527.0
