gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2629263369,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,564a7557ee884416a3d1baeab29e0796,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Panteón de Ciudad Guzmán,Jalisco,PRESENT,6,ff90b050-c256-11db-b71b-b8a03c50a862,19.770917,-103.469972,90,,758,758,0,0,2007-10-13/2007-12-16,,,2007,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-0810,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MARD,,,2024-01-24T19:30:32.770Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263304,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,2e46b8d495ffea51d079c0fcd35fbe47,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Río Piaxtla en la carretera Coyotitán-Culiacán,Sinaloa,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,23.885528,-106.620444,70,,22.5,22.5,0,0,2009-05-30/2009-06-18,,,2009,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1223,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR,,,2024-01-24T19:30:32.913Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263284,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,4bc95c5c9bbb6cf0970598f216045fe3,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Canal de irrigación en Chametla,Sinaloa,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,22.881889,-105.953889,80,,3.5,3.5,0,0,2008-09-20/2008-11-23,,,2008,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1112,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; JLEA,,,2024-01-24T19:30:31.839Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263278,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,b96d5242df2c2557880b79fb280e321a,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,El Fuerte,Sinaloa,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,26.408806,-108.617667,60,,36,36,0,0,2008-09-20/2008-11-23,,,2008,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1118,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; JLEA,,,2024-01-24T19:30:32.356Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263264,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,3b3fc66d818b13202ae47e1c898dfe11,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Cosalapa,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,14.637778,-92.266111,110,,5,5,0,0,1997-01-01/1998-04-30,,,,1650450,1650450,MATERIAL_CITATION,CRISP-INSP,CRISP,CRISP-1348,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; REMV; ECN; JCR,,,2024-01-24T19:30:32.563Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263256,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,29be9682b852d443ecbb861f2ed3649a,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,El Tuito,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.321167,-105.332722,90,,304,304,0,0,2008-09-20/2008-11-23,,,2008,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1147,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; JLEA,,,2024-01-24T19:30:32.936Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263204,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,0d39a1705425a54e591e07523aa17d59,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Puente del río Valuarte en El Rosario,Sinaloa,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,23.001028,-105.850194,70,,10,10,0,0,2009-05-30/2009-06-18,,,2009,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1252,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR,,,2024-01-24T19:30:32.294Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263193,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,0ff1bcf33c36377aa99c58ec5e61309b,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,CACALOTAN,Sinaloa,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,23.072528,-105.838972,70,,24,24,0,0,2007-10-13/2007-12-16,,,2007,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-0901,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MARD,,,2024-01-24T19:30:32.761Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263188,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,924a97fff4d1d3b5ae3475113e1f2b72,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Carretera Emiliano Zapata-Manzanillo,Colima,PRESENT,5,ff90b050-c256-11db-b71b-b8a03c50a862,19.183111,-104.527805,90,,4.5,4.5,0,0,2007-10-13/2007-12-16,,,2007,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-0806,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MARD,,,2024-01-24T19:30:32.791Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263160,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,307d658d4dc38d07bdaf3ac0217f928a,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Fracción Galeras,Chiapas,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,15.055278,-92.231111,110,,300,300,0,0,2000-02-01/2000-05-31,,,2000,1650450,1650450,MATERIAL_CITATION,CRISP-INSP,CRISP,CRISP-1331,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NCHD,,,2024-01-24T19:30:32.205Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263095,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,63c01731eada64f59cc8219635e08f9b,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Tapachula,Chiapas,PRESENT,30,ff90b050-c256-11db-b71b-b8a03c50a862,14.908056,-92.260555,110,,85,85,0,0,1997-01-01/1998-04-30,,,,1650450,1650450,MATERIAL_CITATION,CRISP-INSP,CRISP,CRISP-1350,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; REMV; ECN; JCR,,,2024-01-24T19:30:32.512Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263049,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,a4fcab48caeb08e399c76f2ed4f57144,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,SAUTA,Nayarit,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,21.693472,-105.134805,80,,7.5,7.5,0,0,2009-05-30/2009-06-18,,,2009,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1215,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR,,,2024-01-24T19:30:32.869Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263048,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,f56de3f76c7a3bac74546f043741c5d9,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Tapachula,Chiapas,PRESENT,31,ff90b050-c256-11db-b71b-b8a03c50a862,14.908056,-92.260555,110,,85,85,0,0,1997-01-01/1998-04-30,,,,1650450,1650450,MATERIAL_CITATION,CRISP-INSP,CRISP,CRISP-1351,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MCM; REMV; ECN; JCR,,,2024-01-24T19:30:32.814Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629263030,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,e56873127866c21f9c13fd68452e2205,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,SAN JOSE CHACALAPA,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,15.728139,-96.464528,100,,129.5,129.5,0,0,2000-04-01/2001-06-30,,,,1650450,1650450,MATERIAL_CITATION,CRISP-INSP,CRISP,CRISP-1321,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NCHD,,,2024-01-24T19:30:32.198Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262813,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,04e58ec12511189afff7520ba971a6df,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Vertiente de agua en Santa Magdalena,Sinaloa,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,26.043056,-108.039917,60,,116,116,0,0,2009-05-30/2009-06-18,,,2009,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1230,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR,,,2024-01-24T19:30:31.639Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262788,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,4b7864bd797badb2f6d406b15d259e8c,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,APATZINGAN,Michoacan de ocampo,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,19.073583,-102.402278,90,,138.5,138.5,0,0,2007-10-13/2007-12-16,,,2007,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-0762,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MARD,,,2024-01-24T19:30:31.808Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262706,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,2fbf9662bef2ecb0eca1a1ca792bab4e,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Tlajomulco de Zuñiga,Jalisco,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,20.479833,-103.453917,80,,797,797,0,0,2007-10-13/2007-12-16,,,2007,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-0825,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MARD,,,2024-01-24T19:30:31.732Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262689,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,091fa38606db75547d7ed8a6d6b8e222,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,SAN JOSE CHACALAPA,Oaxaca,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,15.728139,-96.464528,100,,129.5,129.5,0,0,2000-04-01/2001-06-30,,,,1650450,1650450,MATERIAL_CITATION,CRISP-INSP,CRISP,CRISP-1322,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NCHD,,,2024-01-24T19:30:32.210Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262656,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,5828ce6afb96ff89a6e2d49f2c1f426b,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Rancho San Luis en Río Lagartos,Yucatan,PRESENT,5,ff90b050-c256-11db-b71b-b8a03c50a862,21.573833,-88.159778,,,3.5,3.5,0,0,2016-04-20/2016-05-29,,,2016,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1739,,AEEQ,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MCM,,,2024-01-24T19:30:32.965Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262651,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,41df1782d98cc1b4d02a443fd524ba6f,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Arroyo en Choix,Sinaloa,PRESENT,3,ff90b050-c256-11db-b71b-b8a03c50a862,26.704833,-108.321861,60,,107,107,0,0,2007-10-13/2007-12-16,,,2007,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-0889,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR; MVC; MARD,,,2024-01-24T19:30:32.560Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2629262621,6b44b322-e9b8-4a1b-ba7e-7ef7f84e44b1,33cb9126e0c7d78f3cad47d3d5827a96,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pseudopunctipennis,,SPECIES,"Anopheles pseudopunctipennis Theobald, 1901",Anopheles (Anopheles) pseudopunctipennis,"Theobald, 1901",MX,Canal de irrigación en La Misión,Sinaloa,PRESENT,4,ff90b050-c256-11db-b71b-b8a03c50a862,26.252889,-108.984722,60,,8,8,0,0,2009-05-30/2009-06-18,,,2009,1650450,1650450,PRESERVED_SPECIMEN,CRISP-INSP,CRISP,CRISP-1231,,AOB,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),MMR; JLAR,,,2024-01-24T19:30:31.817Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
